,Order ID,Customer Name,Category,Sub Category,City,Order Date,Region,Sales,Discount,Profit,State,Order Month,Order Year
212,OD213,Peer,Beverages,Soft Drinks,Salem,2016-01-02,East,1591,0.15,270.47,Tamil Nadu,1,2016
213,OD214,Arutra,Food Grains,Rice,Krishnagiri,2016-01-02,East,1353,0.11,527.67,Tamil Nadu,1,2016
214,OD215,Jonas,Beverages,Health Drinks,Namakkal,2016-01-02,East,1020,0.21,81.6,Tamil Nadu,1,2016
215,OD216,Harish,Snacks,Noodles,Ramanadhapuram,2016-01-02,East,1362,0.31,177.06,Tamil Nadu,1,2016
216,OD217,Sundar,Food Grains,Rice,Krishnagiri,2016-01-02,East,1733,0.31,433.25,Tamil Nadu,1,2016
217,OD218,Suresh,Oil & Masala,Masalas,Tirunelveli,2017-10-28,West,1949,0.17,97.45,Tamil Nadu,10,2017
218,OD219,Sabeela,Fruits & Veggies,Organic Fruits,Virudhunagar,2017-10-28,West,2368,0.34,876.16,Tamil Nadu,10,2017
219,OD220,Arvind,Fruits & Veggies,Fresh Vegetables,Pudukottai,2016-12-24,East,2110,0.25,485.3,Tamil Nadu,12,2016
220,OD221,Ramesh,Food Grains,Dals & Pulses,Madurai,2016-12-24,East,1940,0.2,795.4,Tamil Nadu,12,2016
221,OD222,Willams,"Eggs, Meat & Fish",Fish,Vellore,2016-12-24,East,1557,0.2,638.37,Tamil Nadu,12,2016
222,OD223,Ramesh,"Eggs, Meat & Fish",Fish,Madurai,2016-12-24,East,1443,0.19,274.17,Tamil Nadu,12,2016
223,OD224,Yadav,Beverages,Soft Drinks,Perambalur,2016-12-24,East,2024,0.11,910.8,Tamil Nadu,12,2016
224,OD225,Krithika,"Eggs, Meat & Fish",Chicken,Viluppuram,2016-12-24,East,2168,0.16,563.68,Tamil Nadu,12,2016
225,OD226,Verma,"Eggs, Meat & Fish",Chicken,Tirunelveli,2016-08-09,Central,621,0.24,173.88,Tamil Nadu,8,2016
226,OD227,Komal,Food Grains,Organic Staples,Madurai,2016-08-09,Central,1230,0.17,295.2,Tamil Nadu,8,2016
227,OD228,Harish,Snacks,Cookies,Salem,2016-08-09,Central,560,0.34,240.8,Tamil Nadu,8,2016
228,OD229,Sudha,Oil & Masala,Edible Oil & Ghee,Tenkasi,2016-02-28,South,1286,0.22,282.92,Tamil Nadu,2,2016
229,OD230,Ramesh,Beverages,Health Drinks,Tenkasi,2016-02-28,South,1242,0.34,149.04,Tamil Nadu,2,2016
230,OD231,Arvind,Bakery,Breads & Buns,Krishnagiri,2015-09-13,South,717,0.21,43.02,Tamil Nadu,9,2015
231,OD232,Komal,Beverages,Soft Drinks,Namakkal,2018-04-07,South,1480,0.22,444.0,Tamil Nadu,4,2018
232,OD233,Komal,Food Grains,Dals & Pulses,Salem,2018-04-07,South,826,0.18,247.8,Tamil Nadu,4,2018
233,OD234,Ramesh,Snacks,Cookies,Ooty,2018-04-07,South,1846,0.22,276.9,Tamil Nadu,4,2018
234,OD235,Mathew,Beverages,Soft Drinks,Viluppuram,2018-04-07,South,2045,0.12,552.15,Tamil Nadu,4,2018
235,OD236,Vince,Fruits & Veggies,Organic Fruits,Nagercoil,2018-04-07,South,1983,0.17,773.37,Tamil Nadu,4,2018
236,OD237,Shah,Bakery,Cakes,Bodi,2018-11-12,West,650,0.16,247.0,Tamil Nadu,11,2018
237,OD238,Ravi,Bakery,Breads & Buns,Ramanadhapuram,2017-06-04,Central,2163,0.31,216.3,Tamil Nadu,6,2017
238,OD239,Adavan,Fruits & Veggies,Organic Vegetables,Bodi,2017-06-04,Central,1481,0.15,518.35,Tamil Nadu,6,2017
239,OD240,Arvind,Snacks,Cookies,Trichy,2017-06-04,Central,2492,0.14,124.6,Tamil Nadu,6,2017
240,OD241,Ramesh,Bakery,Cakes,Nagercoil,2017-06-04,Central,962,0.33,423.28,Tamil Nadu,6,2017
241,OD242,Malik,Beverages,Health Drinks,Coimbatore,2017-06-04,Central,1432,0.3,214.8,Tamil Nadu,6,2017
242,OD243,Muneer,Oil & Masala,Edible Oil & Ghee,Virudhunagar,2017-06-04,Central,523,0.12,78.45,Tamil Nadu,6,2017
243,OD244,Amy,Oil & Masala,Masalas,Chennai,2017-06-04,Central,1540,0.11,646.8,Tamil Nadu,6,2017
244,OD245,Roshan,Bakery,Biscuits,Coimbatore,2015-06-01,Central,817,0.15,326.8,Tamil Nadu,6,2015
245,OD246,Vinne,"Eggs, Meat & Fish",Fish,Kanyakumari,2015-06-01,Central,2462,0.31,369.3,Tamil Nadu,6,2015
246,OD247,Sudeep,Fruits & Veggies,Organic Fruits,Perambalur,2015-06-01,Central,962,0.21,288.6,Tamil Nadu,6,2015
247,OD248,Ridhesh,Beverages,Health Drinks,Cumbum,2015-06-01,Central,538,0.19,59.18,Tamil Nadu,6,2015
248,OD249,Ravi,Snacks,Cookies,Ooty,2015-06-01,Central,1556,0.17,482.36,Tamil Nadu,6,2015
249,OD250,James,Beverages,Health Drinks,Vellore,2017-12-10,West,2133,0.26,959.85,Tamil Nadu,12,2017
250,OD251,Mathew,Beverages,Health Drinks,Tirunelveli,2017-09-11,West,1474,0.14,235.84,Tamil Nadu,9,2017
251,OD252,Amrish,Beverages,Health Drinks,Dindigul,2017-09-11,West,531,0.14,127.44,Tamil Nadu,9,2017
252,OD253,Ramesh,Food Grains,Rice,Pudukottai,2017-12-10,East,1769,0.19,636.84,Tamil Nadu,12,2017
253,OD254,Surya,Fruits & Veggies,Organic Vegetables,Pudukottai,2017-12-10,East,1257,0.34,62.85,Tamil Nadu,12,2017
254,OD255,Veronica,Food Grains,Rice,Ramanadhapuram,2016-11-28,Central,1899,0.27,170.91,Tamil Nadu,11,2016
255,OD256,Harish,Fruits & Veggies,Fresh Fruits,Tirunelveli,2016-11-28,Central,1929,0.3,617.28,Tamil Nadu,11,2016
256,OD257,Ravi,Beverages,Soft Drinks,Ooty,2016-11-28,Central,2417,0.1,990.97,Tamil Nadu,11,2016
257,OD258,Sundar,"Eggs, Meat & Fish",Mutton,Chennai,2016-11-28,Central,1443,0.25,476.19,Tamil Nadu,11,2016
258,OD259,Esther,Beverages,Soft Drinks,Dharmapuri,2018-12-01,East,660,0.29,290.4,Tamil Nadu,12,2018
259,OD260,Shree,Bakery,Breads & Buns,Salem,2018-12-01,East,2114,0.32,359.38,Tamil Nadu,12,2018
260,OD261,Sabeela,Oil & Masala,Masalas,Tenkasi,2018-12-01,East,1278,0.14,63.9,Tamil Nadu,12,2018
261,OD262,Ravi,Food Grains,Organic Staples,Krishnagiri,2018-06-08,Central,867,0.18,216.75,Tamil Nadu,6,2018
262,OD263,Roshan,Food Grains,Organic Staples,Kanyakumari,2015-09-19,Central,943,0.33,150.88,Tamil Nadu,9,2015
263,OD264,Vince,Beverages,Soft Drinks,Theni,2015-09-19,Central,1836,0.17,275.4,Tamil Nadu,9,2015
264,OD265,Jonas,"Eggs, Meat & Fish",Fish,Cumbum,2017-06-06,Central,1200,0.19,420.0,Tamil Nadu,6,2017
265,OD266,Harish,Fruits & Veggies,Organic Vegetables,Tirunelveli,2016-11-10,West,1167,0.18,256.74,Tamil Nadu,11,2016
266,OD267,Shah,"Eggs, Meat & Fish",Chicken,Perambalur,2018-06-16,South,696,0.34,139.2,Tamil Nadu,6,2018
267,OD268,Arvind,Oil & Masala,Masalas,Virudhunagar,2017-01-22,East,2500,0.33,425.0,Tamil Nadu,1,2017
268,OD269,Adavan,Bakery,Cakes,Dharmapuri,2018-12-09,East,1507,0.16,180.84,Tamil Nadu,12,2018
269,OD270,Suresh,Beverages,Soft Drinks,Namakkal,2018-12-09,East,1612,0.11,612.56,Tamil Nadu,12,2018
270,OD271,Esther,Snacks,Noodles,Theni,2018-12-28,West,764,0.11,160.44,Tamil Nadu,12,2018
271,OD272,Krithika,Snacks,Noodles,Tenkasi,2016-07-30,West,884,0.31,282.88,Tamil Nadu,7,2016
272,OD273,Muneer,Fruits & Veggies,Organic Fruits,Viluppuram,2016-07-30,West,2443,0.23,781.76,Tamil Nadu,7,2016
273,OD274,Hafiz,Bakery,Cakes,Vellore,2016-07-30,West,1147,0.27,137.64,Tamil Nadu,7,2016
274,OD275,Krithika,Fruits & Veggies,Organic Vegetables,Coimbatore,2018-09-16,West,1899,0.21,493.74,Tamil Nadu,9,2018
275,OD276,Amrish,Bakery,Cakes,Pudukottai,2018-09-16,West,744,0.11,66.96,Tamil Nadu,9,2018
276,OD277,Shah,"Eggs, Meat & Fish",Fish,Ramanadhapuram,2018-10-13,East,812,0.17,284.2,Tamil Nadu,10,2018
277,OD278,Ram,Oil & Masala,Masalas,Virudhunagar,2018-10-13,East,862,0.2,137.92,Tamil Nadu,10,2018
278,OD279,Arutra,Snacks,Chocolates,Virudhunagar,2018-10-13,East,1061,0.13,286.47,Tamil Nadu,10,2018
279,OD280,Sabeela,Fruits & Veggies,Fresh Vegetables,Pudukottai,2018-10-13,East,2365,0.31,520.3,Tamil Nadu,10,2018
280,OD281,Vidya,Snacks,Chocolates,Karur,2016-09-26,Central,1421,0.14,454.72,Tamil Nadu,9,2016
281,OD282,Roshan,Fruits & Veggies,Organic Vegetables,Perambalur,2016-09-26,Central,1357,0.24,203.55,Tamil Nadu,9,2016
282,OD283,Sheeba,Beverages,Soft Drinks,Chennai,2016-11-02,West,1007,0.24,433.01,Tamil Nadu,11,2016
283,OD284,Amrish,Bakery,Biscuits,Kanyakumari,2016-09-26,West,1544,0.26,138.96,Tamil Nadu,9,2016
284,OD285,Kumar,Fruits & Veggies,Organic Vegetables,Salem,2016-09-26,West,1537,0.18,599.43,Tamil Nadu,9,2016
285,OD286,Ridhesh,Bakery,Breads & Buns,Ooty,2016-09-26,West,1530,0.18,168.3,Tamil Nadu,9,2016
286,OD287,Hafiz,Oil & Masala,Spices,Tirunelveli,2017-12-18,South,2460,0.15,738.0,Tamil Nadu,12,2017
287,OD288,Sudha,Snacks,Noodles,Cumbum,2017-12-18,South,976,0.35,429.44,Tamil Nadu,12,2017
288,OD289,Suresh,Fruits & Veggies,Organic Fruits,Coimbatore,2017-12-18,South,1106,0.19,298.62,Tamil Nadu,12,2017
289,OD290,Jonas,Bakery,Biscuits,Tirunelveli,2017-11-20,East,1165,0.17,244.65,Tamil Nadu,11,2017
290,OD291,Jonas,Food Grains,Rice,Chennai,2017-11-20,East,1244,0.14,497.6,Tamil Nadu,11,2017
291,OD292,Amrish,Fruits & Veggies,Organic Fruits,Madurai,2017-11-20,East,1992,0.34,418.32,Tamil Nadu,11,2017
292,OD293,Sheeba,"Eggs, Meat & Fish",Eggs,Ooty,2017-11-20,East,1396,0.16,237.32,Tamil Nadu,11,2017
293,OD294,Ram,Snacks,Chocolates,Ramanadhapuram,2015-12-26,West,849,0.19,263.19,Tamil Nadu,12,2015
294,OD295,Sheeba,Oil & Masala,Masalas,Dharmapuri,2015-12-26,West,2488,0.14,547.36,Tamil Nadu,12,2015
295,OD296,Muneer,Food Grains,Rice,Dharmapuri,2015-12-26,West,840,0.25,184.8,Tamil Nadu,12,2015
296,OD297,Aditi,Oil & Masala,Edible Oil & Ghee,Krishnagiri,2015-12-26,West,1820,0.21,527.8,Tamil Nadu,12,2015
297,OD298,Roshan,Oil & Masala,Masalas,Bodi,2015-12-26,West,1969,0.15,630.08,Tamil Nadu,12,2015
298,OD299,Sundar,Food Grains,Organic Staples,Virudhunagar,2017-10-28,East,2261,0.23,994.84,Tamil Nadu,10,2017
299,OD300,Sudha,"Eggs, Meat & Fish",Mutton,Namakkal,2017-10-28,East,1793,0.21,304.81,Tamil Nadu,10,2017
300,OD301,Haseena,Bakery,Breads & Buns,Ooty,2017-10-28,East,644,0.33,96.6,Tamil Nadu,10,2017
301,OD302,Willams,Oil & Masala,Edible Oil & Ghee,Viluppuram,2017-10-28,East,1359,0.17,421.29,Tamil Nadu,10,2017
302,OD303,Veronica,Bakery,Breads & Buns,Dharmapuri,2017-10-28,East,1554,0.23,683.76,Tamil Nadu,10,2017
303,OD304,Muneer,Snacks,Cookies,Tenkasi,2018-11-19,Central,2090,0.25,292.6,Tamil Nadu,11,2018
304,OD305,Anu,Oil & Masala,Edible Oil & Ghee,Kanyakumari,2016-05-04,East,931,0.14,297.92,Tamil Nadu,5,2016
305,OD306,Veronica,Bakery,Breads & Buns,Salem,2015-12-30,Central,1157,0.2,404.95,Tamil Nadu,12,2015
306,OD307,Verma,Fruits & Veggies,Fresh Fruits,Ooty,2015-06-01,East,2396,0.35,383.36,Tamil Nadu,6,2015
307,OD308,Sundar,Oil & Masala,Spices,Pudukottai,2015-06-01,East,1677,0.18,586.95,Tamil Nadu,6,2015
308,OD309,Esther,Snacks,Cookies,Tenkasi,2018-04-15,South,590,0.27,200.6,Tamil Nadu,4,2018
309,OD310,Vinne,Snacks,Noodles,Namakkal,2017-09-12,West,1401,0.26,196.14,Tamil Nadu,9,2017
310,OD311,Peer,Oil & Masala,Edible Oil & Ghee,Viluppuram,2017-09-12,West,678,0.29,189.84,Tamil Nadu,9,2017
311,OD312,Harish,Snacks,Chocolates,Vellore,2017-09-12,West,2417,0.28,797.61,Tamil Nadu,9,2017
312,OD313,Willams,Beverages,Soft Drinks,Theni,2017-09-12,West,2211,0.18,641.19,Tamil Nadu,9,2017
313,OD314,Vidya,Fruits & Veggies,Fresh Fruits,Perambalur,2015-09-27,East,2392,0.15,406.64,Tamil Nadu,9,2015
314,OD315,Arutra,"Eggs, Meat & Fish",Mutton,Krishnagiri,2015-08-09,South,1835,0.29,660.6,Tamil Nadu,8,2015
315,OD316,Malik,Snacks,Noodles,Chennai,2015-08-09,South,2281,0.22,775.54,Tamil Nadu,8,2015
316,OD317,Peer,Fruits & Veggies,Fresh Vegetables,Cumbum,2015-12-28,East,1583,0.21,174.13,Tamil Nadu,12,2015
317,OD318,Arvind,Bakery,Cakes,Vellore,2015-11-04,East,1123,0.23,89.84,Tamil Nadu,11,2015
318,OD319,Sudeep,Snacks,Cookies,Viluppuram,2015-11-04,East,1079,0.24,410.02,Tamil Nadu,11,2015
319,OD320,Arvind,Food Grains,Organic Staples,Krishnagiri,2015-11-04,East,1027,0.16,328.64,Tamil Nadu,11,2015
320,OD321,Alan,Fruits & Veggies,Fresh Vegetables,Dharmapuri,2015-11-04,East,1771,0.28,602.14,Tamil Nadu,11,2015
321,OD322,Sheeba,Oil & Masala,Spices,Karur,2015-11-04,East,1171,0.16,363.01,Tamil Nadu,11,2015
322,OD323,Arvind,Bakery,Cakes,Pudukottai,2015-09-19,West,672,0.16,141.12,Tamil Nadu,9,2015
323,OD324,Anu,Beverages,Health Drinks,Dindigul,2017-04-23,West,848,0.21,228.96,Tamil Nadu,4,2017
324,OD325,Amrish,Fruits & Veggies,Fresh Vegetables,Pudukottai,2017-04-23,West,2078,0.21,914.32,Tamil Nadu,4,2017
325,OD326,Ravi,Food Grains,Rice,Krishnagiri,2018-11-03,South,1400,0.17,406.0,Tamil Nadu,11,2018
326,OD327,Verma,Fruits & Veggies,Fresh Vegetables,Cumbum,2017-08-30,East,945,0.22,226.8,Tamil Nadu,8,2017
327,OD328,Arutra,Beverages,Health Drinks,Vellore,2017-08-30,East,590,0.22,82.6,Tamil Nadu,8,2017
328,OD329,Malik,Beverages,Health Drinks,Dharmapuri,2017-08-30,East,1583,0.3,316.6,Tamil Nadu,8,2017
329,OD330,Vidya,Beverages,Health Drinks,Pudukottai,2017-08-30,East,1534,0.15,245.44,Tamil Nadu,8,2017
330,OD331,Krithika,Snacks,Noodles,Karur,2017-08-30,East,2133,0.12,490.59,Tamil Nadu,8,2017
331,OD332,Shree,Fruits & Veggies,Organic Fruits,Trichy,2017-04-25,East,2021,0.19,747.77,Tamil Nadu,4,2017
332,OD333,Shree,Beverages,Health Drinks,Salem,2017-04-25,East,1825,0.17,164.25,Tamil Nadu,4,2017
333,OD334,Akash,Bakery,Breads & Buns,Nagercoil,2017-04-25,East,2029,0.35,608.7,Tamil Nadu,4,2017
334,OD335,Verma,Oil & Masala,Spices,Perambalur,2016-09-01,West,1228,0.25,442.08,Tamil Nadu,9,2016
335,OD336,Yadav,Food Grains,Rice,Perambalur,2016-09-01,West,1501,0.24,210.14,Tamil Nadu,9,2016
336,OD337,Alan,Fruits & Veggies,Organic Vegetables,Nagercoil,2016-09-01,West,1094,0.26,415.72,Tamil Nadu,9,2016
337,OD338,Hussain,Bakery,Cakes,Dharmapuri,2015-07-12,West,1179,0.2,106.11,Tamil Nadu,7,2015
338,OD339,Suresh,Food Grains,Atta & Flour,Viluppuram,2015-07-12,West,1127,0.29,416.99,Tamil Nadu,7,2015
339,OD340,Willams,Bakery,Biscuits,Namakkal,2016-06-22,West,601,0.26,234.39,Tamil Nadu,6,2016
340,OD341,Hussain,Oil & Masala,Edible Oil & Ghee,Chennai,2015-04-13,East,1697,0.21,560.01,Tamil Nadu,4,2015
341,OD342,Sundar,Beverages,Soft Drinks,Ooty,2015-04-13,East,2095,0.35,502.8,Tamil Nadu,4,2015
342,OD343,Harish,"Eggs, Meat & Fish",Chicken,Salem,2015-04-13,East,1132,0.24,215.08,Tamil Nadu,4,2015
343,OD344,Suresh,Fruits & Veggies,Organic Vegetables,Nagercoil,2015-04-13,East,1561,0.35,640.01,Tamil Nadu,4,2015
344,OD345,Vinne,"Eggs, Meat & Fish",Chicken,Coimbatore,2016-12-20,Central,1238,0.1,297.12,Tamil Nadu,12,2016
345,OD346,Willams,Bakery,Breads & Buns,Tenkasi,2018-06-15,West,2068,0.32,165.44,Tamil Nadu,6,2018
346,OD347,Suresh,Fruits & Veggies,Organic Vegetables,Pudukottai,2018-07-08,East,1113,0.21,356.16,Tamil Nadu,7,2018
347,OD348,Roshan,Food Grains,Rice,Theni,2018-07-08,East,1966,0.1,629.12,Tamil Nadu,7,2018
348,OD349,Haseena,"Eggs, Meat & Fish",Chicken,Madurai,2018-07-08,East,2138,0.13,684.16,Tamil Nadu,7,2018
349,OD350,Sabeela,Food Grains,Atta & Flour,Bodi,2017-09-01,East,978,0.17,68.46,Tamil Nadu,9,2017
350,OD351,Willams,Fruits & Veggies,Fresh Vegetables,Karur,2017-09-01,East,2014,0.26,684.76,Tamil Nadu,9,2017
351,OD352,Shah,Bakery,Breads & Buns,Viluppuram,2017-09-01,East,645,0.21,187.05,Tamil Nadu,9,2017
352,OD353,Krithika,Food Grains,Rice,Karur,2017-09-01,East,2194,0.12,680.14,Tamil Nadu,9,2017
353,OD354,Vidya,Beverages,Health Drinks,Ooty,2017-09-01,East,1244,0.17,62.2,Tamil Nadu,9,2017
354,OD355,Surya,Bakery,Biscuits,Kanyakumari,2017-04-08,East,743,0.35,289.77,Tamil Nadu,4,2017
355,OD356,Yadav,Fruits & Veggies,Fresh Vegetables,Ramanadhapuram,2017-04-08,East,2474,0.21,593.76,Tamil Nadu,4,2017
356,OD357,Malik,Snacks,Cookies,Trichy,2017-04-08,East,1494,0.2,74.7,Tamil Nadu,4,2017
357,OD358,Vidya,Oil & Masala,Spices,Coimbatore,2017-04-08,East,1174,0.19,328.72,Tamil Nadu,4,2017
358,OD359,Sabeela,Fruits & Veggies,Organic Vegetables,Virudhunagar,2017-04-23,South,1062,0.35,435.42,Tamil Nadu,4,2017
359,OD360,Ridhesh,Fruits & Veggies,Organic Vegetables,Pudukottai,2018-03-08,South,2297,0.13,528.31,Tamil Nadu,3,2018
360,OD361,Amrish,Snacks,Noodles,Namakkal,2018-03-08,South,562,0.13,56.2,Tamil Nadu,3,2018
361,OD362,Veena,"Eggs, Meat & Fish",Eggs,Perambalur,2018-09-25,East,2049,0.13,655.68,Tamil Nadu,9,2018
362,OD363,Veronica,"Eggs, Meat & Fish",Eggs,Kanyakumari,2018-09-25,East,570,0.22,125.4,Tamil Nadu,9,2018
363,OD364,Krithika,"Eggs, Meat & Fish",Mutton,Karur,2018-09-25,East,1236,0.35,333.72,Tamil Nadu,9,2018
364,OD365,Haseena,Beverages,Health Drinks,Bodi,2018-09-25,East,1069,0.32,459.67,Tamil Nadu,9,2018
365,OD366,Roshan,Bakery,Cakes,Namakkal,2015-09-24,West,1946,0.27,622.72,Tamil Nadu,9,2015
366,OD367,Yusuf,Snacks,Noodles,Dindigul,2017-10-21,East,595,0.11,196.35,Tamil Nadu,10,2017
367,OD368,Amrish,"Eggs, Meat & Fish",Mutton,Ramanadhapuram,2017-10-21,East,2439,0.21,658.53,Tamil Nadu,10,2017
368,OD369,Vince,Bakery,Biscuits,Karur,2017-10-21,East,2415,0.24,555.45,Tamil Nadu,10,2017
369,OD370,Mathew,Oil & Masala,Spices,Tirunelveli,2017-10-21,East,1725,0.27,362.25,Tamil Nadu,10,2017
370,OD371,Malik,Fruits & Veggies,Fresh Vegetables,Tenkasi,2018-05-29,Central,688,0.21,116.96,Tamil Nadu,5,2018
371,OD372,Sudeep,Food Grains,Rice,Karur,2018-05-29,Central,1698,0.16,339.6,Tamil Nadu,5,2018
372,OD373,Arvind,Bakery,Breads & Buns,Pudukottai,2015-07-23,West,1665,0.33,216.45,Tamil Nadu,7,2015
373,OD374,Shah,Beverages,Health Drinks,Ooty,2015-07-23,West,1309,0.13,78.54,Tamil Nadu,7,2015
374,OD375,Sharon,Oil & Masala,Spices,Vellore,2015-07-23,West,905,0.32,72.4,Tamil Nadu,7,2015
375,OD376,Hussain,"Eggs, Meat & Fish",Mutton,Theni,2015-07-23,West,2271,0.35,295.23,Tamil Nadu,7,2015
376,OD377,Ganesh,Snacks,Chocolates,Pudukottai,2017-09-28,Central,2091,0.27,522.75,Tamil Nadu,9,2017
377,OD378,Ganesh,Food Grains,Atta & Flour,Salem,2018-08-27,East,1917,0.28,172.53,Tamil Nadu,8,2018
378,OD379,Sudeep,Food Grains,Rice,Cumbum,2016-04-28,Central,641,0.17,179.48,Tamil Nadu,4,2016
379,OD380,Hussain,Oil & Masala,Spices,Salem,2016-04-28,Central,1192,0.26,417.2,Tamil Nadu,4,2016
380,OD381,Krithika,Food Grains,Rice,Ooty,2016-04-28,Central,1132,0.21,464.12,Tamil Nadu,4,2016
381,OD382,Ram,Oil & Masala,Masalas,Namakkal,2017-10-28,West,1727,0.27,224.51,Tamil Nadu,10,2017
382,OD383,Mathew,"Eggs, Meat & Fish",Mutton,Pudukottai,2017-10-28,West,1051,0.34,378.36,Tamil Nadu,10,2017
383,OD384,Jackson,Beverages,Health Drinks,Trichy,2016-06-26,Central,2109,0.19,337.44,Tamil Nadu,6,2016
384,OD385,Surya,"Eggs, Meat & Fish",Mutton,Virudhunagar,2016-11-27,South,1311,0.14,314.64,Tamil Nadu,11,2016
385,OD386,Sabeela,Fruits & Veggies,Organic Fruits,Ooty,2016-11-27,South,759,0.1,265.65,Tamil Nadu,11,2016
386,OD387,Esther,Bakery,Biscuits,Virudhunagar,2016-12-03,East,2201,0.21,462.21,Tamil Nadu,12,2016
387,OD388,Harish,Snacks,Cookies,Pudukottai,2016-12-03,East,1964,0.22,314.24,Tamil Nadu,12,2016
388,OD389,Malik,Snacks,Chocolates,Chennai,2015-11-24,East,1898,0.19,702.26,Tamil Nadu,11,2015
389,OD390,Shree,Bakery,Biscuits,Coimbatore,2018-12-11,East,2282,0.19,114.1,Tamil Nadu,12,2018
390,OD391,Jonas,Bakery,Breads & Buns,Karur,2018-12-11,East,2294,0.18,596.44,Tamil Nadu,12,2018
391,OD392,Hafiz,Oil & Masala,Spices,Coimbatore,2015-09-21,West,2213,0.34,995.85,Tamil Nadu,9,2015
392,OD393,Hussain,Food Grains,Atta & Flour,Dharmapuri,2015-09-21,West,1797,0.3,269.55,Tamil Nadu,9,2015
393,OD394,Ridhesh,Oil & Masala,Edible Oil & Ghee,Pudukottai,2015-06-07,Central,1912,0.29,382.4,Tamil Nadu,6,2015
394,OD395,Suresh,Food Grains,Rice,Bodi,2018-06-30,West,1865,0.11,354.35,Tamil Nadu,6,2018
395,OD396,Sheeba,Bakery,Cakes,Kanyakumari,2018-10-17,East,1838,0.24,753.58,Tamil Nadu,10,2018
396,OD397,Ram,Beverages,Soft Drinks,Karur,2018-10-17,East,1626,0.23,195.12,Tamil Nadu,10,2018
397,OD398,Rumaiza,Snacks,Noodles,Kanyakumari,2016-10-31,Central,647,0.33,71.17,Tamil Nadu,10,2016
398,OD399,Mathew,Bakery,Breads & Buns,Trichy,2017-09-08,Central,1042,0.2,177.14,Tamil Nadu,9,2017
399,OD400,Veronica,Beverages,Health Drinks,Virudhunagar,2017-09-08,Central,1519,0.23,318.99,Tamil Nadu,9,2017
400,OD401,Yadav,Beverages,Health Drinks,Perambalur,2017-09-08,Central,532,0.26,148.96,Tamil Nadu,9,2017
401,OD402,Adavan,"Eggs, Meat & Fish",Chicken,Ooty,2017-09-08,Central,1477,0.23,73.85,Tamil Nadu,9,2017
402,OD403,Willams,Bakery,Cakes,Tenkasi,2015-12-24,South,707,0.14,98.98,Tamil Nadu,12,2015
403,OD404,Shree,Snacks,Cookies,Cumbum,2015-04-16,South,1748,0.24,314.64,Tamil Nadu,4,2015
404,OD405,Alan,Oil & Masala,Masalas,Virudhunagar,2018-12-24,East,2257,0.15,361.12,Tamil Nadu,12,2018
405,OD406,Kumar,Food Grains,Atta & Flour,Perambalur,2018-12-08,West,762,0.31,198.12,Tamil Nadu,12,2018
406,OD407,Sharon,Food Grains,Rice,Tenkasi,2018-12-08,West,904,0.17,63.28,Tamil Nadu,12,2018
407,OD408,Ravi,Fruits & Veggies,Fresh Fruits,Krishnagiri,2018-12-08,West,958,0.18,182.02,Tamil Nadu,12,2018
408,OD409,Surya,Beverages,Soft Drinks,Trichy,2018-12-08,West,2193,0.33,899.13,Tamil Nadu,12,2018
409,OD410,Krithika,"Eggs, Meat & Fish",Eggs,Krishnagiri,2018-12-08,West,830,0.14,66.4,Tamil Nadu,12,2018
410,OD411,Krithika,Bakery,Cakes,Nagercoil,2018-12-08,West,1531,0.28,505.23,Tamil Nadu,12,2018
411,OD412,Harish,Snacks,Cookies,Coimbatore,2018-12-08,West,2355,0.14,753.6,Tamil Nadu,12,2018
412,OD413,Jonas,Oil & Masala,Edible Oil & Ghee,Perambalur,2018-12-08,West,917,0.19,256.76,Tamil Nadu,12,2018
413,OD414,Ridhesh,Bakery,Breads & Buns,Dharmapuri,2018-12-08,West,1433,0.25,458.56,Tamil Nadu,12,2018
414,OD415,Sudha,"Eggs, Meat & Fish",Fish,Namakkal,2018-11-03,West,2246,0.31,965.78,Tamil Nadu,11,2018
415,OD416,Arvind,Food Grains,Dals & Pulses,Salem,2018-11-03,West,2130,0.23,937.2,Tamil Nadu,11,2018
416,OD417,Ramesh,Snacks,Cookies,Dindigul,2018-06-24,West,2461,0.18,393.76,Tamil Nadu,6,2018
417,OD418,Amrish,Beverages,Soft Drinks,Cumbum,2017-04-14,West,1863,0.1,167.67,Tamil Nadu,4,2017
418,OD419,Jackson,Food Grains,Dals & Pulses,Karur,2018-11-06,South,1382,0.1,290.22,Tamil Nadu,11,2018
419,OD420,Hussain,Beverages,Health Drinks,Tirunelveli,2018-03-04,West,807,0.32,88.77,Tamil Nadu,3,2018
420,OD421,Shree,"Eggs, Meat & Fish",Fish,Virudhunagar,2018-03-04,West,1272,0.24,305.28,Tamil Nadu,3,2018
421,OD422,Komal,Fruits & Veggies,Organic Fruits,Perambalur,2015-06-22,West,1621,0.15,470.09,Tamil Nadu,6,2015
422,OD423,Malik,Bakery,Breads & Buns,Namakkal,2018-10-19,East,1356,0.27,501.72,Tamil Nadu,10,2018
423,OD424,Sheeba,Food Grains,Organic Staples,Vellore,2018-10-19,East,684,0.21,54.72,Tamil Nadu,10,2018
424,OD425,Veena,Bakery,Cakes,Karur,2018-08-21,South,540,0.27,162.0,Tamil Nadu,8,2018
